judul,tanggal,link
[SALAH] Formulir Online untuk Banpres Produktif oleh Kementerian Koperasi dan UKM,10 Nov 2020,https://covid19.go.id/p/hoax-buster/salah-formulir-online-untuk-banpres-produktif-oleh-kementerian-koperasi-dan-ukm
[SALAH] 48 Orang di Korea Selatan Meninggal Setelah Disuntik Vaksin COVID-19,09 Nov 2020,https://covid19.go.id/p/hoax-buster/salah-48-orang-di-korea-selatan-meninggal-setelah-disuntik-vaksin-covid-19
[SALAH] “Jenazah pasien yang ‘katanya’ kena kopit di Probolinggo setelah dibuka ternyata kedua bola matanya sudah tidak ada”,09 Nov 2020,https://covid19.go.id/p/hoax-buster/salah-jenazah-pasien-yang-katanya-kena-kopit-di-probolinggo-setelah-dibuka-ternyata-kedua-bola-matanya-sudah-tidak-ada
[SALAH] Kisah Dokter yang Kekasihnya Positif Covid-19 di Italia,09 Nov 2020,https://covid19.go.id/p/hoax-buster/salah-kisah-dokter-yang-kekasihnya-positif-covid-19-di-italia
[SALAH] Krisis Ekonomi di Perancis Disebabkan oleh Pemboikotan Produk Perancis,06 Nov 2020,https://covid19.go.id/p/hoax-buster/salah-krisis-ekonomi-di-perancis-disebabkan-oleh-pemboikotan-produk-perancis
[SALAH] Pesan Berantai ‘India Is Doing It’ Bisa Retas Ponsel,05 Nov 2020,https://covid19.go.id/p/hoax-buster/salah-pesan-berantai-india-doing-it-bisa-retas-ponsel
[SALAH] “Akun Instagram BPJAMSOSTEK @info.bpjstku dan situs kemenaker-info[dot]crayon[dot]world”,04 Nov 2020,https://covid19.go.id/p/hoax-buster/salah-akun-instagram-bpjamsostek-infobpjstku-dan-situs-kemenaker-infodotcrayondotworld
[SALAH] BPOM Halangi Vaksin yang akan Diberikan,03 Nov 2020,https://covid19.go.id/p/hoax-buster/salah-bpom-halangi-vaksin-yang-akan-diberikan
[SALAH] Pemerintah Berikan Bantuan Internet Gratis Selama Pandemi Covid-19,02 Nov 2020,https://covid19.go.id/p/hoax-buster/salah-pemerintah-berikan-bantuan-internet-gratis-selama-pandemi-covid-19
[SALAH] Voucher Undian Alfamart 21 Tahun,29 Okt 2020,https://covid19.go.id/p/hoax-buster/salah-voucher-undian-alfamart-21-tahun
[SALAH] Memakai Masker Dapat Menyebabkan Kematian Akibat Keracunan Karbon Dioksida (CO2),18 Okt 2020,https://covid19.go.id/p/hoax-buster/salah-memakai-masker-dapat-menyebabkan-kematian-akibat-keracunan-karbon-dioksida-co2
[SALAH] “TERNYATA SUDAH 10 hari PENDEMO tidak ada yang kena COVID 19”,18 Okt 2020,https://covid19.go.id/p/hoax-buster/salah-ternyata-sudah-10-hari-pendemo-tidak-ada-yang-kena-covid-19
[SALAH] Presiden Donald Trump Meninggal Dunia karena COVID-19,17 Okt 2020,https://covid19.go.id/p/hoax-buster/salah-presiden-donald-trump-meninggal-dunia-karena-covid-19
"[SALAH] Donald Trump: “Darahku adalah vaksinnya!!!,”",16 Okt 2020,https://covid19.go.id/p/hoax-buster/salah-donald-trump-darahku-adalah-vaksinnya
[SALAH] Perusakan Alat Musik Ketipung oleh Petugas Polri saat Pembubaran Pertunjukan Musik di Klaten,16 Okt 2020,https://covid19.go.id/p/hoax-buster/salah-perusakan-alat-musik-ketipung-oleh-petugas-polri-saat-pembubaran-pertunjukan-musik-di-klaten
[SALAH] Dinkes Bantul Keluarkan Surat Penutupan Sementara KYKU Production Sablon,16 Okt 2020,https://covid19.go.id/p/hoax-buster/salah-dinkes-bantul-keluarkan-surat-penutupan-sementara-kyku-production-sablon
[SALAH] MUI Larang Penggunaan Vaksin Covid-19 yang Didatangkan dari Tiongkok,16 Okt 2020,https://covid19.go.id/p/hoax-buster/salah-mui-larang-penggunaan-vaksin-covid-19-yang-didatangkan-dari-tiongkok
[SALAH] Harga Vaksin di Indonesia 1000% Lebih Mahal Daripada di Brazil,15 Okt 2020,https://covid19.go.id/p/hoax-buster/salah-harga-vaksin-di-indonesia-1000-lebih-mahal-daripada-di-brazil
[SALAH] COVID-19 Tidak Membuat Orang Meninggal Dunia,15 Okt 2020,https://covid19.go.id/p/hoax-buster/salah-covid-19-tidak-membuat-orang-meninggal-dunia
[SALAH] Foto Dokter Menyatakan COVID-19 Disebarkan Melalui Vaksin,14 Okt 2020,https://covid19.go.id/p/hoax-buster/salah-foto-dokter-menyatakan-covid-19-disebarkan-melalui-vaksin
[SALAH] Pemimpin Masyarakat Adat Asli Amerika Dikorbankan Sebagai Persembahan Selama Epidemi,13 Okt 2020,https://covid19.go.id/p/hoax-buster/salah-pemimpin-masyarakat-adat-asli-amerika-dikorbankan-sebagai-persembahan-selama-epidemi
"[SALAH] Video Polisi Menangkap Seorang Pria karena Mengikuti Ibadah Gereja di Idaho, Amerika Serikat",12 Okt 2020,https://covid19.go.id/p/hoax-buster/salah-video-polisi-menangkap-seorang-pria-karena-mengikuti-ibadah-gereja-di-idaho-amerika-serikat
[SALAH] Tim Kampanye Donald Trump Galang Dana Untuk Kesembuhan Trump,04 Okt 2020,https://covid19.go.id/p/hoax-buster/salah-tim-kampanye-donald-trump-galang-dana-untuk-kesembuhan-trump
"[SALAH] “Positif Corona, Kondisi Donald Trump Kritis dalam 24 Jam Terakhir. Kok sama kayak di film The Simpson”",04 Okt 2020,https://covid19.go.id/p/hoax-buster/salah-positif-corona-kondisi-donald-trump-kritis-dalam-24-jam-terakhir-kok-sama-kayak-di-film-simpson
"[SALAH] “PSBB di Kota Medan dilaksanakan selama 14 hari, mulai 3 hingga 17 Oktober 2020”",03 Okt 2020,https://covid19.go.id/p/hoax-buster/salah-psbb-di-kota-medan-dilaksanakan-selama-14-hari-mulai-3-hingga-17-oktober-2020
"[SALAH] “Emil Saat Diambil Darah untuk Uji Vaksin China, tutup jarumnya belum di buka”",03 Okt 2020,https://covid19.go.id/p/hoax-buster/salah-emil-saat-diambil-darah-untuk-uji-vaksin-china-tutup-jarumnya-belum-di-buka
[SALAH] “Anies Borong Celana Dalam Cewek”,02 Okt 2020,https://covid19.go.id/p/hoax-buster/salah-anies-borong-celana-dalam-cewek
"[SALAH] “Peneliti, analis laboratorium, tidak ada yang terkena corona, perawat sedikit menjadi korban”",02 Okt 2020,https://covid19.go.id/p/hoax-buster/salah-peneliti-analis-laboratorium-tidak-ada-yang-terkena-corona-perawat-sedikit-menjadi-korban
[SALAH] Arahan Kapolres Simalungun Meniadakan Perizinan Administrasi Pesta/Hiburan,02 Okt 2020,https://covid19.go.id/p/hoax-buster/salah-arahan-kapolres-simalungun-meniadakan-perizinan-administrasi-pestahiburan
[SALAH] “razia yang pakai masker scuba kena swab dan denda”,02 Okt 2020,https://covid19.go.id/p/hoax-buster/salah-razia-yang-pakai-masker-scuba-kena-swab-dan-denda
[SALAH] PT Telkom Indonesia Berikan 100GB Data Internet Untuk Pengguna,01 Okt 2020,https://covid19.go.id/p/hoax-buster/salah-pt-telkom-indonesia-berikan-100gb-data-internet-untuk-pengguna
[SALAH] “Cina mentargetkan 100 jt penduduk indonesia mati melalui vaksin cina”,01 Okt 2020,https://covid19.go.id/p/hoax-buster/salah-cina-mentargetkan-100-jt-penduduk-indonesia-mati-melalui-vaksin-cina
[SALAH] “menghilangkan virus adalah mengkonsumsi lebih banyak makanan dan minuman alkali diatas tingkat keasaman virus”,01 Okt 2020,https://covid19.go.id/p/hoax-buster/salah-menghilangkan-virus-adalah-mengkonsumsi-lebih-banyak-makanan-dan-minuman-alkali-diatas-tingkat-keasaman-virus
"[SALAH] “Perpanjang PSBB Ketat, Elektabilitas Anies Makin Anjlok Gabener Andalan Kadrun Mangkin Ngawur Aja”",29 Sep 2020,https://covid19.go.id/p/hoax-buster/salah-perpanjang-psbb-ketat-elektabilitas-anies-makin-anjlok-gabener-andalan-kadrun-mangkin-ngawur-aja
"[SALAH] “Breaking News! Pilkada Serentak Ditunda, Kecuali Solo dan Medan”",23 Sep 2020,https://covid19.go.id/p/hoax-buster/salah-breaking-news-pilkada-serentak-ditunda-kecuali-solo-dan-medan
[SALAH] Akun Facebook Bupati Bekasi Meminta Sumbangan Dana Covid-19,23 Sep 2020,https://covid19.go.id/p/hoax-buster/salah-akun-facebook-bupati-bekasi-meminta-sumbangan-dana-covid-19
[SALAH] Kunyah Daun Sirih Untuk Mengatasi Covid-19,23 Sep 2020,https://covid19.go.id/p/hoax-buster/salah-kunyah-daun-sirih-untuk-mengatasi-covid-19
[SALAH] SPK Tender Pengadaan Barang di Masa Pandemi oleh BPPBJ,23 Sep 2020,https://covid19.go.id/p/hoax-buster/salah-spk-tender-pengadaan-barang-di-masa-pandemi-oleh-bppbj
[SALAH] “Daun Mimba Dapat Menyembuhkan Covid-19”,23 Sep 2020,https://covid19.go.id/p/hoax-buster/salah-daun-mimba-dapat-menyembuhkan-covid-19
[SALAH] Razia Masker Non Medis dengan Denda Rp30 Ribu di Bundaran SMP 5 Malang,22 Sep 2020,https://covid19.go.id/p/hoax-buster/salah-razia-masker-non-medis-dengan-denda-rp30-ribu-di-bundaran-smp-5-malang
[SALAH] “Minum Kopi 3 x Sehari untuk menangkal Covid-19”,21 Sep 2020,https://covid19.go.id/p/hoax-buster/salah-minum-kopi-3-x-sehari-untuk-menangkal-covid-19
[SALAH] Pelarangan Masker Scuba Politik Perusahaan,20 Sep 2020,https://covid19.go.id/p/hoax-buster/salah-pelarangan-masker-scuba-politik-perusahaan
[SALAH] Tuturial Mendapat Kuota Gratis 20GB dari Program Covid-19,20 Sep 2020,https://covid19.go.id/p/hoax-buster/salah-tuturial-mendapat-kuota-gratis-20gb-dari-program-covid-19
[SALAH] Pernyataan Teddy Gusnaidi Sebut Anies Baswedan Bodoh dan Dungu,19 Sep 2020,https://covid19.go.id/p/hoax-buster/salah-pernyataan-teddy-gusnaidi-sebut-anies-baswedan-bodoh-dan-dungu
"[SALAH] “Ketika di vaksin, microchip yg sangat kecil dipasang tanpa terasa, New Dajjal siap membunuh 7.5 milyard manusia”",19 Sep 2020,https://covid19.go.id/p/hoax-buster/salah-ketika-di-vaksin-microchip-yg-sangat-kecil-dipasang-tanpa-terasa-new-dajjal-siap-membunuh-75-milyard-manusia
[SALAH] Gambar “KORLAP: FPI Jika Gubernur butuh Bantuan KAMI KAMI akan kerahkan LASKAR Untuk mengusir & menangkap CORONA”,19 Sep 2020,https://covid19.go.id/p/hoax-buster/salah-gambar-korlap-fpi-jika-gubernur-butuh-bantuan-kami-kami-akan-kerahkan-laskar-untuk-mengusir-menangkap-corona
[SALAH] Anies Baswedan Mengendarai Mobil Peti Mati,12 Sep 2020,https://covid19.go.id/p/hoax-buster/salah-anies-baswedan-mengendarai-mobil-peti-mati
[SALAH] Rumah DP 0% DKI Jakarta dengan Foto Peti Mati,12 Sep 2020,https://covid19.go.id/p/hoax-buster/salah-rumah-dp-0-dki-jakarta-dengan-foto-peti-mati
[SALAH] “RS wisma atlet lampu Kamar menyala semua Petanda Fuul pasien Corona”,11 Sep 2020,https://covid19.go.id/p/hoax-buster/salah-rs-wisma-atlet-lampu-kamar-menyala-semua-petanda-fuul-pasien-corona
[SALAH] Foto Gubernur Anies Memegang Piagam Bertuliskan “PENGHARGAAN Provinsi Jumlah Covid 19 Tertinggi”,10 Sep 2020,https://covid19.go.id/p/hoax-buster/salah-foto-gubernur-anies-memegang-piagam-bertuliskan-penghargaan-provinsi-jumlah-covid-19-tertinggi
[SALAH] Bandung Kota Zona Hitam Corona,09 Sep 2020,https://covid19.go.id/p/hoax-buster/salah-bandung-kota-zona-hitam-corona
[SALAH] Alat Thermo Gun dapat Merusak Kelenjar Pineal,07 Sep 2020,https://covid19.go.id/p/hoax-buster/salah-alat-thermo-gun-dapat-merusak-kelenjar-pineal
"[SALAH] “Ganjil Genap di Jakarta ditiadakan mulai Senin, 7 September 2020”",07 Sep 2020,https://covid19.go.id/p/hoax-buster/salah-ganjil-genap-di-jakarta-ditiadakan-mulai-senin-7-september-2020
[SALAH] Video Demonstrasi Anti Lockdown di London,06 Sep 2020,https://covid19.go.id/p/hoax-buster/salah-video-demonstrasi-anti-lockdown-di-london
[SALAH] Artikel berjudul “Gli Italiani Chiamano Anies Baswedan Troppo Stupido Come Il Governatore di Jakarta”,06 Sep 2020,https://covid19.go.id/p/hoax-buster/salah-artikel-berjudul-gli-italiani-chiamano-anies-baswedan-troppo-stupido-come-il-governatore-di-jakarta
[SALAH] Covid-19 Singkatan dari Certificate of Vaccination Identification with Artificial Intelligence,06 Sep 2020,https://covid19.go.id/p/hoax-buster/salah-covid-19-singkatan-dari-certificate-vaccination-identification-artificial-intelligence
[SALAH] Pesan Berantai “Salah Satu Cara Untuk Menangkis Virus Covid-19 Dengan Air Garam dan Air Hangat”,05 Sep 2020,https://covid19.go.id/p/hoax-buster/salah-pesan-berantai-salah-satu-cara-untuk-menangkis-virus-covid-19-dengan-air-garam-dan-air-hangat
"[SALAH] Campuran Air Kelapa Muda, Jeruk Nipis, dan Garam Dapat Mematikan Virus Corona",04 Sep 2020,https://covid19.go.id/p/hoax-buster/salah-campuran-air-kelapa-muda-jeruk-nipis-dan-garam-dapat-mematikan-virus-corona
[SALAH] Dokumen WHO Tidak Menganjurkan untuk Memakai Masker Selama Pandemi COVID-19,30 Agu 2020,https://covid19.go.id/p/hoax-buster/salah-dokumen-who-tidak-menganjurkan-untuk-memakai-masker-selama-pandemi-covid-19
[SALAH] Hukuman Masuk Peti Mati Karena Tidak Pakai Masker,29 Agu 2020,https://covid19.go.id/p/hoax-buster/salah-hukuman-masuk-peti-mati-karena-tidak-pakai-masker
[SALAH] Korlap FPI Sebut Imam Besar Kami Punya Penangkal Virus Corona,25 Agu 2020,https://covid19.go.id/p/hoax-buster/salah-korlap-fpi-sebut-imam-besar-kami-punya-penangkal-virus-corona
[SALAH] Mengonsumsi Telur Rebus Saat Tengah Malam dapat Menangkal COVID-19,23 Agu 2020,https://covid19.go.id/p/hoax-buster/salah-mengonsumsi-telur-rebus-saat-tengah-malam-dapat-menangkal-covid-19
[SALAH] Putri Vladimir Putin Meninggal Setelah Dosis Kedua Vaksin COVID,20 Agu 2020,https://covid19.go.id/p/hoax-buster/salah-putri-vladimir-putin-meninggal-setelah-dosis-kedua-vaksin-covid
[SALAH] “Tangkapan Layar Pengakuan Relawan Suntik Vaksin Covid-19 yang Menyebut Lupa Punya Hutang tapi Plonga-Plongo”,18 Agu 2020,https://covid19.go.id/p/hoax-buster/salah-tangkapan-layar-pengakuan-relawan-suntik-vaksin-covid-19-yang-menyebut-lupa-punya-hutang-tapi-plonga-plongo
[SALAH] Pemakaian Masker Menyebabkan Penyakit Legionnaires,17 Agu 2020,https://covid19.go.id/p/hoax-buster/salah-pemakaian-masker-menyebabkan-penyakit-legionnaires
[SALAH] Video “Kembang api Olimpiade ditampilkan pada saat ini karena Olimpiade Tokyo ditunda karena covid-19”,17 Agu 2020,https://covid19.go.id/p/hoax-buster/salah-video-kembang-api-olimpiade-ditampilkan-pada-saat-ini-karena-olimpiade-tokyo-ditunda-karena-covid-19
[SALAH] Video Rusia Jadi Pemenang Pembuatan Vaksin C19,16 Agu 2020,https://covid19.go.id/p/hoax-buster/salah-video-rusia-jadi-pemenang-pembuatan-vaksin-c19
"[SALAH] “Adeku di tilang di toko Samarinda Central Plaza, bayar 250k gara2 masker di dagu”",16 Agu 2020,https://covid19.go.id/p/hoax-buster/salah-adeku-di-tilang-di-toko-samarinda-central-plaza-bayar-250k-gara2-masker-di-dagu
"[SALAH] Air Kelapa Muda, Jeruk Nipis, dan Garam Obat Covid-19",16 Agu 2020,https://covid19.go.id/p/hoax-buster/salah-air-kelapa-muda-jeruk-nipis-dan-garam-obat-covid-19
[SALAH] BIN Tetapkan Jakarta Zona Hitam,16 Agu 2020,https://covid19.go.id/p/hoax-buster/salah-bin-tetapkan-jakarta-zona-hitam
[SALAH] Pedagang di Pasar Mayestik Meninggal Karena Covid-19,07 Agu 2020,https://covid19.go.id/p/hoax-buster/salah-pedagang-di-pasar-mayestik-meninggal-karena-covid-19
[SALAH] Pesan Berantai “Sebuah peringatan !! Sekarang ada yang baru dan sedang terjadi. Orang datang dari pintu ke pintu dan membagikan masker”,07 Agu 2020,https://covid19.go.id/p/hoax-buster/salah-pesan-berantai-sebuah-peringatan-sekarang-ada-yang-baru-dan-sedang-terjadi-orang-datang-dari-pintu-ke-pintu-dan-membagikan-masker
[SALAH] Setiap Hari Puskesmas di Kelapa Gading Rujuk 10 Pasien COVID-19 ke Wisma Atlet,07 Agu 2020,https://covid19.go.id/p/hoax-buster/salah-setiap-hari-puskesmas-di-kelapa-gading-rujuk-10-pasien-covid-19-ke-wisma-atlet
[SALAH] Seluruh Karyawan Pabrik ESEMKA Terkena Corona Dan Pabrik Diliburkan,07 Agu 2020,https://covid19.go.id/p/hoax-buster/salah-seluruh-karyawan-pabrik-esemka-terkena-corona-dan-pabrik-diliburkan
[SALAH] Himbauan Dokter Bernard Mahfoudz,06 Agu 2020,https://covid19.go.id/p/hoax-buster/salah-himbauan-dokter-bernard-mahfoudz
"[SALAH] “99, 9% Tingkat Kesembuhan Covid dan vaksin dengan tingkat efek merugikan 80%”",06 Agu 2020,https://covid19.go.id/p/hoax-buster/salah-99-9-tingkat-kesembuhan-covid-dan-vaksin-dengan-tingkat-efek-merugikan-80
[SALAH] Video Jokowi Tidak Tahu Penyebab Kasus Corona Tembus 111 Ribu,06 Agu 2020,https://covid19.go.id/p/hoax-buster/salah-video-jokowi-tidak-tahu-penyebab-kasus-corona-tembus-111-ribu
"[SALAH] Virus ini punya obat Hydroxychloroquine, Zinc dan Zithromax",04 Agu 2020,https://covid19.go.id/p/hoax-buster/salah-virus-ini-punya-obat-hydroxychloroquine-zinc-dan-zithromax
[SALAH] Foto Presiden Jokowi Bersama Pelawak di Istana Negara Dikaitkan dengan Covid-19,04 Agu 2020,https://covid19.go.id/p/hoax-buster/salah-foto-presiden-jokowi-bersama-pelawak-di-istana-negara-dikaitkan-dengan-covid-19
[SALAH] Klaim Hadi Pranoto Soal COVID-19,04 Agu 2020,https://covid19.go.id/p/hoax-buster/salah-klaim-hadi-pranoto-soal-covid-19
"[SALAH] “Adidas menawarkan 3100 Sepatu Gratis, T-shirt dan Masker”",02 Agu 2020,https://covid19.go.id/p/hoax-buster/salah-adidas-menawarkan-3100-sepatu-gratis-t-shirt-dan-masker
[SALAH] Tangkapan Layar Berita “RK Ajak ABU JANDA Jadi Relawan Uji Vaksin COVID-19 Buatan China”,02 Agu 2020,https://covid19.go.id/p/hoax-buster/salah-tangkapan-layar-berita-rk-ajak-abu-janda-jadi-relawan-uji-vaksin-covid-19-buatan-china
"[SALAH] “KASAD klarifikasi, anggota TNI di bandung ternyata rata2 membantah Positif kena Covid 19”",28 Jul 2020,https://covid19.go.id/p/hoax-buster/salah-kasad-klarifikasi-anggota-tni-di-bandung-ternyata-rata2-membantah-positif-kena-covid-19
[SALAH] Awas Hati-hati Apa Yang Disemprotkan FPI Adalah Virus Corona,28 Jul 2020,https://covid19.go.id/p/hoax-buster/salah-awas-hati-hati-apa-yang-disemprotkan-fpi-adalah-virus-corona
[SALAH] “mayat positif covid 19 dikuburkan masih menggunakan daster (tidak sesuai dgn syariat fardhu kifayah islam)”,28 Jul 2020,https://covid19.go.id/p/hoax-buster/salah-mayat-positif-covid-19-dikuburkan-masih-menggunakan-daster-tidak-sesuai-dgn-syariat-fardhu-kifayah-islam
[SALAH] “hindari Citos byk karyawannya terpapar covid19. Area citos rawan”,27 Jul 2020,https://covid19.go.id/p/hoax-buster/salah-hindari-citos-byk-karyawannya-terpapar-covid19-area-citos-rawan
[SALAH] Gambar Jokowi Memanahkan Suntikan ke Ahok dalam Artikel CNBC Indonesia,27 Jul 2020,https://covid19.go.id/p/hoax-buster/salah-gambar-jokowi-memanahkan-suntikan-ke-ahok-dalam-artikel-cnbc-indonesia
[SALAH] “Indonesia satu2nya negara didunia yang pemerintahnya bahagia merelakan rakyatnya jadi kelinci percobaan vaksin dari china”,26 Jul 2020,https://covid19.go.id/p/hoax-buster/salah-indonesia-satu2nya-negara-didunia-yang-pemerintahnya-bahagia-merelakan-rakyatnya-jadi-kelinci-percobaan-vaksin-dari-china
[SALAH] Beberapa Dampak Negatif dari Menggunakan Masker,25 Jul 2020,https://covid19.go.id/p/hoax-buster/salah-beberapa-dampak-negatif-dari-menggunakan-masker
[SALAH] Daftar Perlengkapan Medis di Rumah Untuk Hadapi Covid-19,24 Jul 2020,https://covid19.go.id/p/hoax-buster/salah-daftar-perlengkapan-medis-di-rumah-untuk-hadapi-covid-19
"[SALAH] 71 Pasien Covid-19 Klaster Hajatan Boyolali Dijemput Petugas, Biaya Dibebankan ke Pemilik Hajatan",22 Jul 2020,https://covid19.go.id/p/hoax-buster/salah-71-pasien-covid-19-klaster-hajatan-boyolali-dijemput-petugas-biaya-dibebankan-ke-pemilik-hajatan
[SALAH] Kondisi Jenazah Korban Covid-19 Di Rumah Sakit Osmania India,21 Jul 2020,https://covid19.go.id/p/hoax-buster/salah-kondisi-jenazah-korban-covid-19-di-rumah-sakit-osmania-india
"[SALAH] “Takut Dibunuh, Ahli Virus China Kabur ke AS: Saya Bersaksi Covid-19 Hasil Persekongkolan Jahat”",21 Jul 2020,https://covid19.go.id/p/hoax-buster/salah-takut-dibunuh-ahli-virus-china-kabur-ke-saya-bersaksi-covid-19-hasil-persekongkolan-jahat
"[SALAH] “DAHSYATNYA FITNAH CORONA, ketakutan para elit global akan kebangkitan umat Islam”",20 Jul 2020,https://covid19.go.id/p/hoax-buster/salah-dahsyatnya-fitnah-corona-ketakutan-para-elit-global-akan-kebangkitan-umat-islam
[SALAH] Risma Sujud ke IDI Karena Warga Surabaya Tidak Diterima Di RSUD Dr Soetomo,10 Jul 2020,https://covid19.go.id/p/hoax-buster/salah-risma-sujud-ke-idi-karena-warga-surabaya-tidak-diterima-di-rsud-dr-soetomo
[SALAH] “Dirut RSUI bersama 2 Direktur RSUI lainnya dan 10 staff RSUI saat ini dirawat di RSUI terkena Covid”,08 Jul 2020,https://covid19.go.id/p/hoax-buster/salah-dirut-rsui-bersama-2-direktur-rsui-lainnya-dan-10-staff-rsui-saat-ini-dirawat-di-rsui-terkena-covid
[SALAH] Video “Raja Thailand dan Istrinya bersholawat agar Corona hilang dari Dunia dan negeri ini.”,07 Jul 2020,https://covid19.go.id/p/hoax-buster/salah-video-raja-thailand-dan-istrinya-bersholawat-agar-corona-hilang-dari-dunia-dan-negeri-ini
[SALAH] “Aktor Javed Haider menjual sayuran karena tidak ada pekerjaan akibat pandemi #COVID19”,07 Jul 2020,https://covid19.go.id/p/hoax-buster/salah-aktor-javed-haider-menjual-sayuran-karena-tidak-ada-pekerjaan-akibat-pandemi-covid19
[SALAH] Tenaga Medis di Sampang Sengaja Sebarkan Corona Dengan Disuntik,06 Jul 2020,https://covid19.go.id/p/hoax-buster/salah-tenaga-medis-di-sampang-sengaja-sebarkan-corona-dengan-disuntik
[SALAH] Gambar Tangkapan Layar Berita Viva.co.id Berjudul “Kementan Produksi Massal Kalung Antivirus Corona Bulan Depan” Dengan Foto Headline Kalung Bertaring,05 Jul 2020,https://covid19.go.id/p/hoax-buster/salah-gambar-tangkapan-layar-berita-vivacoid-berjudul-kementan-produksi-massal-kalung-antivirus-corona-bulan-depan-dengan-foto-headline-kalung-bertaring
"[SALAH] “SEHARI SETELAH DILAKUKAN RAPID TEST COVID-19 KEPADA PARA SANTRI DI KUDUS, 1.000 SANTRI TAK SADARKAN DIRI”",05 Jul 2020,https://covid19.go.id/p/hoax-buster/salah-sehari-setelah-dilakukan-rapid-test-covid-19-kepada-para-santri-di-kudus-1000-santri-tak-sadarkan-diri
[SALAH] Video “rumah sakit terkenal di Brazil kosong padahal katanya ada 5000 orang yang positif corona”,04 Jul 2020,https://covid19.go.id/p/hoax-buster/salah-video-rumah-sakit-terkenal-di-brazil-kosong-padahal-katanya-ada-5000-orang-yang-positif-corona
[SALAH] Desain Helm Covid-19 Pada Kompetisi NFL,03 Jul 2020,https://covid19.go.id/p/hoax-buster/salah-desain-helm-covid-19-pada-kompetisi-nfl
[SALAH] Video “Benarkah COVID ada??”,01 Jul 2020,https://covid19.go.id/p/hoax-buster/salah-video-benarkah-covid-ada
[SALAH] Video “ini demo di Amerika. saat ini di masa pandemik #COVIDー19”,28 Jun 2020,https://covid19.go.id/p/hoax-buster/salah-video-ini-demo-di-amerika-saat-ini-di-masa-pandemik-covid19
[SALAH] Pria Meninggal Jantungnya Kekurangan Oksigen Karena Menggunakan Masker,27 Jun 2020,https://covid19.go.id/p/hoax-buster/salah-pria-meninggal-jantungnya-kekurangan-oksigen-karena-menggunakan-masker
[SALAH] “bupati Luwu Utara terbaring di RS karena terjatuh dari motornya waktu antar BanSos COvid-19”,19 Jun 2020,https://covid19.go.id/p/hoax-buster/salah-bupati-luwu-utara-terbaring-di-rs-karena-terjatuh-dari-motornya-waktu-antar-bansos-covid-19
[SALAH] “sakitnya apa di diagnosa nya covid”,18 Jun 2020,https://covid19.go.id/p/hoax-buster/salah-sakitnya-apa-di-diagnosa-nya-covid
[SALAH] Servis Mobil Gratis “Suzuki Peduli Covid s.id/SuzukiPeduliCovid”,17 Jun 2020,https://covid19.go.id/p/hoax-buster/salah-servis-mobil-gratis-suzuki-peduli-covid-sidsuzukipedulicovid
[SALAH] “Ternyata ini tujuan masuk mall pakai barcode”,17 Jun 2020,https://covid19.go.id/p/hoax-buster/salah-ternyata-ini-tujuan-masuk-mall-pakai-barcode
[SALAH] Video Detik-Detik Jembatan Wuhan Runtuh,17 Jun 2020,https://covid19.go.id/p/hoax-buster/salah-video-detik-detik-jembatan-wuhan-runtuh
"[SALAH] Bapak Ibu Meninggal Karena Covid-19, 5 Bersaudara Menunggu Diadopsi",16 Jun 2020,https://covid19.go.id/p/hoax-buster/salah-bapak-ibu-meninggal-karena-covid-19-5-bersaudara-menunggu-diadopsi
[SALAH] Petinju Manny Pacman Bagi-bagi Hadiah Saat Pandemi,14 Jun 2020,https://covid19.go.id/p/hoax-buster/salah-petinju-manny-pacman-bagi-bagi-hadiah-saat-pandemi
[SALAH] “Anies Kembali Izinkan Diskotik dan Pantai Pijat Buka di Jakarta”,11 Jun 2020,https://covid19.go.id/p/hoax-buster/salah-anies-kembali-izinkan-diskotik-dan-pantai-pijat-buka-di-jakarta
[SALAH] 30 Pembantu Baru Positif Corona di Penjaringan,11 Jun 2020,https://covid19.go.id/p/hoax-buster/salah-30-pembantu-baru-positif-corona-di-penjaringan
[SALAH] “Kaesang pengarep mampu menangani virus Corona di Jakarta asal menjadi gubernur DKI”,11 Jun 2020,https://covid19.go.id/p/hoax-buster/salah-keasang-pengarep-mampu-menangani-virus-corona-di-jakarta-asal-menjadi-gubernur-dki
[SALAH] “Penggunaan masker yang berkepanjangan mengakibatkan hipoksia.”,11 Jun 2020,https://covid19.go.id/p/hoax-buster/salah-penggunaan-masker-yang-berkepanjangan-mengakibatkan-hipoksia
"[SALAH] “KABAR GEMBIRA Menag Fachrul Razi Tarik Ucapannya, Ibadah Haji 2020 Bisa Dilaksanakan, Ini Syaratnya”",11 Jun 2020,https://covid19.go.id/p/hoax-buster/salah-kabar-gembira-menag-fachrul-razi-tarik-ucapannya-ibadah-haji-2020-bisa-dilaksanakan-ini-syaratnya
[SALAH] Foto “Sekarang malesiya sapu habis penduduk asing…”,02 Jun 2020,https://covid19.go.id/p/hoax-buster/salah-foto-sekarang-malesiya-sapu-habis-penduduk-asing
[SALAH] Dwayne Johnson “The Rock” Bagikan Uang Bantuan Corona Kepada 10.000 Pengguna Facebook,01 Jun 2020,https://covid19.go.id/p/hoax-buster/salah-dwayne-johnson-rock-bagikan-uang-bantuan-corona-kepada-10000-pengguna-facebook
