judul,tanggal,link
"Waspada Penularan COVID-19 pada Anak, Ini Gejala yang Harus Diperhatikan","detikHealthSabtu, 04 Sep 2021 09:30 WIB",https://health.detik.com/berita-detikhealth/d-5709443/waspada-penularan-covid-19-pada-anak-ini-gejala-yang-harus-diperhatikan
Waspada! Begini Cara Agar Data Pribadi Tidak Bocor di Internet,"detikInetSabtu, 04 Sep 2021 09:23 WIB",https://inet.detik.com/security/d-5709438/waspada-begini-cara-agar-data-pribadi-tidak-bocor-di-internet
"Hari Pelanggan Nasional, BNI Hadirkan Ekosistem Layanan Digital","detikFinanceSabtu, 04 Sep 2021 09:15 WIB",https://finance.detik.com/moneter/d-5709415/hari-pelanggan-nasional-bni-hadirkan-ekosistem-layanan-digital
"Joss! Amazon Akan Buka 55.000 Lowongan Kerja, Gaji Rp 242.000/Jam","detikFinanceSabtu, 04 Sep 2021 09:12 WIB",https://finance.detik.com/lainnya/d-5709411/joss-amazon-akan-buka-55000-lowongan-kerja-gaji-rp-242000jam
"Sambut PON XX, Ini Syarat Perjalanan ke Papua","detikTravelSabtu, 04 Sep 2021 09:11 WIB",https://travel.detik.com/travel-news/d-5709264/sambut-pon-xx-ini-syarat-perjalanan-ke-papua
"Ciri-ciri Varian Mu, Bakal Seganas Varian Delta?","detikHealthSabtu, 04 Sep 2021 08:52 WIB",https://health.detik.com/berita-detikhealth/d-5709397/ciri-ciri-varian-mu-bakal-seganas-varian-delta
Kontroversi Bupati Banjarnegara: Sebut Luhut Penjahit-Kini Tersangka Korupsi,"detikNewsSabtu, 04 Sep 2021 08:37 WIB",https://news.detik.com/berita/d-5709387/kontroversi-bupati-banjarnegara-sebut-luhut-penjahit-kini-tersangka-korupsi
PPKM Level 3 Sampai Tanggal Berapa? Info Terbaru hingga Daerahnya,"detikNewsSabtu, 04 Sep 2021 08:35 WIB",https://news.detik.com/berita/d-5709157/ppkm-level-3-sampai-tanggal-berapa-info-terbaru-hingga-daerahnya
"Kasus Turun Signifikan, Garut Nihil Kecamatan Zona Merah","detikNewsSabtu, 04 Sep 2021 08:27 WIB",https://news.detik.com/berita-jawa-barat/d-5709383/kasus-turun-signifikan-garut-nihil-kecamatan-zona-merah
"Wow! Lemon Jumbo Seberat 2,6 Kilogram Ditemukan di Australia","detikFoodSabtu, 04 Sep 2021 08:00 WIB",https://food.detik.com/info-kuliner/d-5709114/wow-lemon-jumbo-seberat-26-kilogram-ditemukan-di-australia
PD Anggap Tersebarnya NIK-Sertifikat Vaksin Jokowi Bisa Jadi Bencana Negara,"detikNewsSabtu, 04 Sep 2021 07:57 WIB",https://news.detik.com/berita/d-5709371/pd-anggap-tersebarnya-nik-sertifikat-vaksin-jokowi-bisa-jadi-bencana-negara
"Mahfud Pastikan Keamanan Papua Baik, PON XX-Peparnas XVI Siap Digelar","detikNewsSabtu, 04 Sep 2021 07:47 WIB",https://news.detik.com/berita/d-5709364/mahfud-pastikan-keamanan-papua-baik-pon-xx-peparnas-xvi-siap-digelar
"Risma Naik Pitam Kucuran Bansos Tersendat, Bank BUMN Angkat Bicara","detikFinanceSabtu, 04 Sep 2021 07:30 WIB",https://finance.detik.com/berita-ekonomi-bisnis/d-5709325/risma-naik-pitam-kucuran-bansos-tersendat-bank-bumn-angkat-bicara
Jejak Pembunuh PNS Dicor di Palembang Berakhir Ditangkap di Karawang,"detikNewsSabtu, 04 Sep 2021 07:28 WIB",https://news.detik.com/berita/d-5709357/jejak-pembunuh-pns-dicor-di-palembang-berakhir-ditangkap-di-karawang
"PKS: NIK-Sertifikat Vaksinasi Jokowi Saja Bocor, Apa Lagi Rakyat Biasa","detikNewsSabtu, 04 Sep 2021 07:17 WIB",https://news.detik.com/berita/d-5709355/pks-nik-sertifikat-vaksinasi-jokowi-saja-bocor-apa-lagi-rakyat-biasa
Drama Bocah Kabur Lewat Jendela Hotel Karena Positif Covid-19,"detikTravelSabtu, 04 Sep 2021 07:11 WIB",https://travel.detik.com/travel-news/d-5709260/drama-bocah-kabur-lewat-jendela-hotel-karena-positif-covid-19
"Kim Jong-un Tolak Vaksin Covid-19, Tangani dengan Cara Sendiri","detikNewsSabtu, 04 Sep 2021 07:04 WIB",https://news.detik.com/detiktv/d-5709348/kim-jong-un-tolak-vaksin-covid-19-tangani-dengan-cara-sendiri
Tentang Dokter yang Tak Percaya Corona di Enrekang,"detikNewsSabtu, 04 Sep 2021 07:01 WIB",https://news.detik.com/berita/d-5709347/tentang-dokter-yang-tak-percaya-corona-di-enrekang
"Cavani Sakit Hati Tak Bisa Bela Uruguay, tapi...","SepakbolaSabtu, 04 Sep 2021 07:00 WIB",https://sport.detik.com/sepakbola/bola-dunia/d-5709298/cavani-sakit-hati-tak-bisa-bela-uruguay-tapi
"NIK Jokowi Tersebar, Kemendagri Minta Warga Tak Sembarang Unggah KTP","detikNewsSabtu, 04 Sep 2021 06:47 WIB",https://news.detik.com/berita/d-5709343/nik-jokowi-tersebar-kemendagri-minta-warga-tak-sembarang-unggah-ktp
Varian Mu Sudah Sampai Korea Selatan! Ada 3 Kasus 'Impor' Ditemukan,"detikHealthSabtu, 04 Sep 2021 06:33 WIB",https://health.detik.com/berita-detikhealth/d-5709339/varian-mu-sudah-sampai-korea-selatan-ada-3-kasus-impor-ditemukan
"Gaji ke-13 & THR PNS Tanpa Tukin, Jangan Kaget Kalau di 2022 Masih Sama","detikFinanceSabtu, 04 Sep 2021 06:30 WIB",https://finance.detik.com/berita-ekonomi-bisnis/d-5709326/gaji-ke-13--thr-pns-tanpa-tukin-jangan-kaget-kalau-di-2022-masih-sama
Minum Kopi Setiap Hari? Waspadai 5 Efek Samping Ini,"detikFoodSabtu, 04 Sep 2021 06:30 WIB",https://food.detik.com/info-sehat/d-5709095/minum-kopi-setiap-hari-waspadai-5-efek-samping-ini
Maskapai Ramai-ramai Larang Penggunaan Masker Kain,"detikTravelSabtu, 04 Sep 2021 06:15 WIB",https://travel.detik.com/travel-news/d-5709250/maskapai-ramai-ramai-larang-penggunaan-masker-kain
Geger Kebocoran Sertifikat Vaksinasi Jokowi,"detikInetSabtu, 04 Sep 2021 06:04 WIB",https://inet.detik.com/cyberlife/d-5709333/geger-kebocoran-sertifikat-vaksinasi-jokowi
Sakit Demam Misterius Renggut Nyawa Anak-anak di India,"detikInetSabtu, 04 Sep 2021 05:44 WIB",https://inet.detik.com/science/d-5709143/sakit-demam-misterius-renggut-nyawa-anak-anak-di-india
Solusi Menkes Usai Dunia Maya Dihebohkan Sertifikat Vaksin Jokowi,"detikNewsSabtu, 04 Sep 2021 05:10 WIB",https://news.detik.com/berita/d-5709328/solusi-menkes-usai-dunia-maya-dihebohkan-sertifikat-vaksin-jokowi
"Wagub DKI Ancam Pembobol Data PeduliLindungi: Kami Kejar, Kami Tangkap","detikNewsJumat, 03 Sep 2021 23:54 WIB",https://news.detik.com/berita/d-5709265/wagub-dki-ancam-pembobol-data-pedulilindungi-kami-kejar-kami-tangkap
"Keok Digebuk Pandemi, Maskapai Italia Ini Tutup 15 Oktober","detikFinanceJumat, 03 Sep 2021 23:08 WIB",https://finance.detik.com/berita-ekonomi-bisnis/d-5709248/keok-digebuk-pandemi-maskapai-italia-ini-tutup-15-oktober
Jurus Pemerintah Pusat & Daerah Dukung Sektor Ekraf di Masa Pandemi,"detikFinanceJumat, 03 Sep 2021 22:45 WIB",https://finance.detik.com/berita-ekonomi-bisnis/d-5709228/jurus-pemerintah-pusat--daerah-dukung-sektor-ekraf-di-masa-pandemi
"COVID-19 Bakal Jadi Endemi, Masyarakat Diimbau Tetap Aktif Prokes","detikNewsJumat, 03 Sep 2021 22:42 WIB",https://news.detik.com/berita/d-5709227/covid-19-bakal-jadi-endemi-masyarakat-diimbau-tetap-aktif-prokes
Panglima TNI Resmikan 1.500 Rumah untuk Korban Gempa-Tsunami Palu 2018,"detikNewsJumat, 03 Sep 2021 22:22 WIB",https://news.detik.com/berita/d-5709216/panglima-tni-resmikan-1500-rumah-untuk-korban-gempa-tsunami-palu-2018
"Macam-Macam Vaksin COVID-19 yang Dipakai RI, Efikasi dan Efek Sampingnya","detikHealthJumat, 03 Sep 2021 22:19 WIB",https://health.detik.com/berita-detikhealth/d-5709214/macam-macam-vaksin-covid-19-yang-dipakai-ri-efikasi-dan-efek-sampingnya
dr Reisa Ingatkan Pentingnya Skrining Pribadi Sebelum Beraktivitas,"detikHealthJumat, 03 Sep 2021 22:17 WIB",https://health.detik.com/berita-detikhealth/d-5709213/dr-reisa-ingatkan-pentingnya-skrining-pribadi-sebelum-beraktivitas
Siswa SMK di Ciamis Meninggal Usai Sehari Divaksinasi,"detikNewsJumat, 03 Sep 2021 22:03 WIB",https://news.detik.com/berita-jawa-barat/d-5709199/siswa-smk-di-ciamis-meninggal-usai-sehari-divaksinasi
Kemiren Banyuwangi Raih Prestasi dalam Desa Wisata Budaya Award 2021,"detikNewsJumat, 03 Sep 2021 22:00 WIB",https://news.detik.com/berita-jawa-timur/d-5709188/kemiren-banyuwangi-raih-prestasi-dalam-desa-wisata-budaya-award-2021
PPP Minta Pemerintah Perluas Bantuan Usaha Bagi Korban PHK,"detikFinanceJumat, 03 Sep 2021 21:52 WIB",https://finance.detik.com/berita-ekonomi-bisnis/d-5709183/ppp-minta-pemerintah-perluas-bantuan-usaha-bagi-korban-phk
Kemnaker Genjot Cakupan Peserta BPJAMSOSTEK,"detikFinanceJumat, 03 Sep 2021 21:52 WIB",https://finance.detik.com/berita-ekonomi-bisnis/d-5709182/kemnaker-genjot-cakupan-peserta-bpjamsostek
"NIK Jokowi Bocor, Puan: Segera Tambal Kebocoran Data Pribadi dengan UU PDP","detikNewsJumat, 03 Sep 2021 21:38 WIB",https://news.detik.com/berita/d-5709165/nik-jokowi-bocor-puan-segera-tambal-kebocoran-data-pribadi-dengan-uu-pdp
"Minta PTM Ditinjau Ulang, Aliansi Pendidikan Anak Kirim Somasi pada Jokowi","detikEduJumat, 03 Sep 2021 21:31 WIB",https://www.detik.com/edu/sekolah/d-5709156/minta-ptm-ditinjau-ulang-aliansi-pendidikan-anak-kirim-somasi-pada-jokowi
"Sama-sama Sedang Naik Daun, Varian Mu dan Varian C.1.2 Mana Lebih Bahaya?","detikHealthJumat, 03 Sep 2021 21:24 WIB",https://health.detik.com/berita-detikhealth/d-5709153/sama-sama-sedang-naik-daun-varian-mu-dan-varian-c12-mana-lebih-bahaya
Rp 63 Miliar untuk Tunggakan Sertifikasi Dosen PTKI Swasta Siap Dicairkan,"detikEduJumat, 03 Sep 2021 21:15 WIB",https://www.detik.com/edu/perguruan-tinggi/d-5709144/rp-63-miliar-untuk-tunggakan-sertifikasi-dosen-ptki-swasta-siap-dicairkan
Gempar Sertifikat Vaksin Jokowi Tersebar,"detikNewsJumat, 03 Sep 2021 21:13 WIB",https://news.detik.com/berita/d-5709149/gempar-sertifikat-vaksin-jokowi-tersebar
"Wisata Bogor Masih Tutup Sampai 6 September, Kecuali Taman Safari","detikTravelJumat, 03 Sep 2021 21:12 WIB",https://travel.detik.com/travel-news/d-5708918/wisata-bogor-masih-tutup-sampai-6-september-kecuali-taman-safari
"Ibu di Jabar Tak Tidur 7 Tahun, Dokter Sebut Insomnia Meningkat Saat Pandemi","detikHealthJumat, 03 Sep 2021 21:05 WIB",https://health.detik.com/berita-detikhealth/d-5709145/ibu-di-jabar-tak-tidur-7-tahun-dokter-sebut-insomnia-meningkat-saat-pandemi
3 Fakta di Balik Penjualan IKEA Sentul City Rp 280 M,"detikFinanceJumat, 03 Sep 2021 21:00 WIB",https://finance.detik.com/properti/d-5708658/3-fakta-di-balik-penjualan-ikea-sentul-city-rp-280-m
Update Terkini Kasus Kades Kendal Heboh Gelar Dangdutan,"detikNewsJumat, 03 Sep 2021 20:44 WIB",https://news.detik.com/berita-jawa-tengah/d-5709115/update-terkini-kasus-kades-kendal-heboh-gelar-dangdutan
"Tinjau Isoter Terapung di Sorong, Airlangga: Penanganannya Sudah Baik","detikFinanceJumat, 03 Sep 2021 20:42 WIB",https://finance.detik.com/berita-ekonomi-bisnis/d-5709111/tinjau-isoter-terapung-di-sorong-airlangga-penanganannya-sudah-baik
KPK Tetapkan 3 Tersangka Baru Kasus Korupsi Proyek Jalan Bengkalis,"detikNewsJumat, 03 Sep 2021 20:41 WIB",https://news.detik.com/berita/d-5709109/kpk-tetapkan-3-tersangka-baru-kasus-korupsi-proyek-jalan-bengkalis
"Meski Pandemi, Ekspor Rokok di Kota Mojokerto Meningkat","detikNewsJumat, 03 Sep 2021 20:28 WIB",https://news.detik.com/berita/d-5709085/meski-pandemi-ekspor-rokok-di-kotamojokertomeningkat
Bobby Resmikan Ruang ICU Pasien COVID RS Pirngadi Medan: BOR 60%,"detikNewsJumat, 03 Sep 2021 20:27 WIB",https://news.detik.com/berita/d-5709083/bobby-resmikan-ruang-icu-pasien-covid-rs-pirngadi-medan-bor-60
Kemenkop UKM Bagi Ribuan Paket Sembako ke Masyarakat Terdampak COVID,"detikNewsJumat, 03 Sep 2021 20:16 WIB",https://news.detik.com/berita/d-5709074/kemenkop-ukm-bagi-ribuan-paket-sembako-ke-masyarakat-terdampak-covid
Karyawan Apple Diminta Tunjukkan Status Vaksinasi COVID-19,"detikInetJumat, 03 Sep 2021 20:15 WIB",https://inet.detik.com/cyberlife/d-5708604/karyawan-apple-diminta-tunjukkan-status-vaksinasi-covid-19
Mimpi Eben Sebelum Meninggal: Ingin Tour Lagi Bareng Burgerkill,"detikHotJumat, 03 Sep 2021 20:15 WIB",https://hot.detik.com/celeb/d-5709073/mimpi-eben-sebelum-meninggal-ingin-tour-lagi-bareng-burgerkill
Menhub Apresiasi PT KCI Vaksinasi 12.141 Warga di 10 Stasiun KRL,"detikNewsJumat, 03 Sep 2021 20:11 WIB",https://news.detik.com/berita/d-5709071/menhub-apresiasi-pt-kci-vaksinasi-12141-warga-di-10-stasiun-krl
"Tak Hanya Demam-Batuk, Ini Gejala COVID-19 pada Anak yang Harus Diwaspadai","detikHealthJumat, 03 Sep 2021 20:10 WIB",https://health.detik.com/berita-detikhealth/d-5709069/tak-hanya-demam-batuk-ini-gejala-covid-19-pada-anak-yang-harus-diwaspadai
Airlangga Paparkan Penanganan COVID & Pertumbuhan Ekonomi Papua Barat,"detikFinanceJumat, 03 Sep 2021 20:02 WIB",https://finance.detik.com/berita-ekonomi-bisnis/d-5709049/airlanggapaparkan-penanganan-covid--pertumbuhan-ekonomi-papua-barat
Begini Langkah Membangun Masa Depan dengan Investasi,"detikFinanceJumat, 03 Sep 2021 20:01 WIB",https://finance.detik.com/infografis/d-5708995/begini-langkah-membangun-masa-depan-dengan-investasi
"3 Kunci Sukses Alodokter, dari Pengalaman Pribadi ke Solusi Kesehatan","detikInetJumat, 03 Sep 2021 20:00 WIB",https://inet.detik.com/cyberlife/d-5709037/3-kunci-sukses-alodokter-dari-pengalaman-pribadi-ke-solusi-kesehatan
Akademisi Untirta Nilai Wacana 3 Periode Presiden Menambah Beban Masyarakat,"detikNewsJumat, 03 Sep 2021 19:54 WIB",https://news.detik.com/berita-jawa-barat/d-5709042/akademisi-untirta-nilai-wacana-3-periode-presiden-menambah-beban-masyarakat
Bamsoet Dukung Rencana Pembangunan Sirkuit Balap di Ngawi,"detikNewsJumat, 03 Sep 2021 19:50 WIB",https://news.detik.com/berita/d-5709040/bamsoet-dukung-rencana-pembangunan-sirkuit-balap-di-ngawi
"Usai Sertifikat Vaksinasi Jokowi Bocor, Pemerintah Bentengi Data Pribadi","detikInetJumat, 03 Sep 2021 19:49 WIB",https://inet.detik.com/cyberlife/d-5709038/usai-sertifikat-vaksinasi-jokowi-bocor-pemerintah-bentengi-data-pribadi
"Sertifikat Vaksin Jokowi Tersebar, Ini 3 Hal yang Diketahui Hingga Kini","detikNewsJumat, 03 Sep 2021 19:45 WIB",https://news.detik.com/berita/d-5709033/sertifikat-vaksin-jokowi-tersebar-ini-3-hal-yang-diketahui-hingga-kini
Raffi Ahmad Masuk di 3 Nominasi Indonesian Television Awards 2021,"detikHotJumat, 03 Sep 2021 19:44 WIB",https://hot.detik.com/tv-news/d-5708677/raffi-ahmad-masuk-di-3-nominasi-indonesian-television-awards-2021
Uji Coba Ganjil Genap Diberlakukan di Puncak Bogor,"detikNewsJumat, 03 Sep 2021 19:41 WIB",https://news.detik.com/detiktv/d-5709029/uji-coba-ganjil-genap-diberlakukan-di-puncak-bogor
"Sabar Dulu Ya, Obyek Wisata Klaten Masih Tutup","detikTravelJumat, 03 Sep 2021 19:40 WIB",https://travel.detik.com/travel-news/d-5708661/sabar-dulu-ya-obyek-wisata-klaten-masih-tutup
"Kisah Gadis Kota Beranikan Diri Kerja di Pertambangan, Digaji Miliaran Rupiah","WolipopJumat, 03 Sep 2021 19:33 WIB",https://wolipop.detik.com/worklife/d-5709011/kisah-gadis-kota-beranikan-diri-kerja-di-pertambangan-digaji-miliaran-rupiah
Suka Duka Babinsa-Bhabinkamtibmas Banyuwangi Rayu Warga Isoman ke Isoter,"detikNewsJumat, 03 Sep 2021 19:33 WIB",https://news.detik.com/berita-jawa-timur/d-5708984/suka-duka-babinsa-bhabinkamtibmas-banyuwangi-rayu-warga-isoman-ke-isoter
"Keringanan Bayar Kredit Diperpanjang, Pengusaha Wanti-wanti Pasal Karet","detikFinanceJumat, 03 Sep 2021 19:30 WIB",https://finance.detik.com/berita-ekonomi-bisnis/d-5709008/keringanan-bayar-kredit-diperpanjang-pengusaha-wanti-wanti-pasal-karet
"Data eHAC Tidak Bocor, Masa Sih?","detikInetJumat, 03 Sep 2021 19:20 WIB",https://inet.detik.com/security/d-5708979/data-ehac-tidak-bocor-masa-sih
"Pelajar dan Guru di Kulon Progo Telah Divaksin, PTM Tinggal Menunggu Waktu","detikEduJumat, 03 Sep 2021 19:15 WIB",https://www.detik.com/edu/sekolah/d-5708904/pelajar-dan-guru-di-kulon-progo-telah-divaksin-ptm-tinggal-menunggu-waktu
Mahasiswa dan Pemuda Muhammadiyah Jatim Tolak Tegas Wacana Amandemen,"detikNewsJumat, 03 Sep 2021 19:14 WIB",https://news.detik.com/berita-jawa-timur/d-5708974/mahasiswa-dan-pemuda-muhammadiyah-jatim-tolak-tegas-wacana-amandemen
Mungkinkah NIK Jokowi Diganti Usai Tersebar? Ini Jawaban Kemendagri,"detikNewsJumat, 03 Sep 2021 19:09 WIB",https://news.detik.com/berita/d-5708932/mungkinkah-nik-jokowi-diganti-usai-tersebar-ini-jawaban-kemendagri
Pegawai Kelurahan Kapuk Muara Jakut Pembobol Data PeduliLindungi Dipecat!,"detikNewsJumat, 03 Sep 2021 19:08 WIB",https://news.detik.com/berita/d-5708929/pegawai-kelurahan-kapuk-muara-jakut-pembobol-data-pedulilindungi-dipecat
"Penanganan COVID Kota Semarang Dipuji, Walkot: Jangan Jadi Euforia!","detikNewsJumat, 03 Sep 2021 19:05 WIB",https://news.detik.com/berita/d-5708925/penanganan-covid-kota-semarang-dipuji-walkot-jangan-jadi-euforia
Tarif Tes Antigen di Bandara Soekarno Hatta Turun Jadi Rp 85 Ribu,"detikTravelJumat, 03 Sep 2021 19:03 WIB",https://travel.detik.com/travel-news/d-5708892/tarif-tes-antigen-di-bandara-soekarno-hatta-turun-jadi-rp-85-ribu
"Hari Pelanggan Nasional, Galeri 24 Bagi-bagi Hadiah","detikNewsJumat, 03 Sep 2021 19:02 WIB",https://news.detik.com/berita/d-5708400/hari-pelanggan-nasional-galeri-24-bagi-bagi-hadiah
LaNyalla Apresiasi Asrama Haji yang Jadi RS COVID-19 di Lampung,"detikNewsJumat, 03 Sep 2021 19:00 WIB",https://news.detik.com/berita/d-5708916/lanyalla-apresiasi-asrama-haji-yang-jadi-rs-covid-19-di-lampung
"Soal Pelatih Tak Berlisensi Sesuai Kriteria di Liga 1, Ini Kata PSSI","SepakbolaJumat, 03 Sep 2021 19:00 WIB",https://sport.detik.com/sepakbola/liga-indonesia/d-5708794/soal-pelatih-tak-berlisensi-sesuai-kriteria-di-liga-1-ini-kata-pssi
MA soal Permintaan Sidang Online Dikaji Ulang: Keputusan Majelis Hakim,"detikNewsJumat, 03 Sep 2021 18:59 WIB",https://news.detik.com/berita/d-5708905/ma-soal-permintaan-sidang-online-dikaji-ulang-keputusan-majelis-hakim
Sertifikat Vaksinasi Jokowi Bocor Lewat Fitur di PeduliLindungi,"detikInetJumat, 03 Sep 2021 18:51 WIB",https://inet.detik.com/cyberlife/d-5708888/sertifikat-vaksinasi-jokowi-bocor-lewat-fitur-di-pedulilindungi
"Ada 5.642 Anak Yatim Korban COVID-19 di Jabar, Bakal Diurus Pemprov?","detikNewsJumat, 03 Sep 2021 18:49 WIB",https://news.detik.com/berita-jawa-barat/d-5708887/ada-5642-anak-yatim-korban-covid-19-di-jabar-bakal-diurus-pemprov
BPJS Kesehatan Uji Coba Aplikasi P-Care Vaksinasi Mobile di 10 FKTP,"detikNewsJumat, 03 Sep 2021 18:48 WIB",https://news.detik.com/berita/d-5708886/bpjs-kesehatan-uji-coba-aplikasi-p-care-vaksinasi-mobile-di-10-fktp
"Dibantu Relawan, 3.200 Warga Banyuwangi Divaksin Dalam 5 Jam di 2 Titik","detikNewsJumat, 03 Sep 2021 18:47 WIB",https://news.detik.com/berita-jawa-timur/d-5708868/dibantu-relawan-3200-warga-banyuwangi-divaksin-dalam-5-jam-di-2-titik
Jurus Sri Mulyani 'Obati' Ekonomi Lewat Pengalaman Krisis 1998 dan 2008,"detikFinanceJumat, 03 Sep 2021 18:45 WIB",https://finance.detik.com/berita-ekonomi-bisnis/d-5708806/jurus-sri-mulyani-obati-ekonomi-lewat-pengalaman-krisis-1998-dan-2008
Pemerintah Ungkap Duduk Perkara NIK-Sertifikat Vaksin Jokowi Tersebar,"detikNewsJumat, 03 Sep 2021 18:37 WIB",https://news.detik.com/berita/d-5708851/pemerintah-ungkap-duduk-perkara-nik-sertifikat-vaksin-jokowi-tersebar
"Apresiasi Serapan Dana PEN DIY, Ketua DPD: Berjalan Sangat Signifikan","detikNewsJumat, 03 Sep 2021 18:35 WIB",https://news.detik.com/berita/d-5708842/apresiasi-serapan-dana-pen-diy-ketua-dpd-berjalan-sangat-signifikan
"Rugikan Rp 3,6 M, Begini Konstruksi Kasus Korupsi di Perum Jasa Tirta II","detikNewsJumat, 03 Sep 2021 18:27 WIB",https://news.detik.com/berita/d-5708807/rugikan-rp-36-m-begini-konstruksi-kasus-korupsi-di-perum-jasa-tirta-ii
Psikolog Khawatir Siswa SD Abaikan Prokes Saat PTM,"detikNewsJumat, 03 Sep 2021 18:10 WIB",https://news.detik.com/berita-jawa-timur/d-5708764/psikolog-khawatir-siswa-sd-abaikan-prokes-saat-ptm
Pasien COVID di RS Wisma Atlet Kemayoran Turun Jadi 994 Orang,"detikNewsJumat, 03 Sep 2021 18:10 WIB",https://news.detik.com/berita/d-5708767/pasien-covid-di-rs-wisma-atlet-kemayoran-turun-jadi-994-orang
Alasan Pasien Corona Denpasar Tolak Isoter: Punya Piaraan-Rumah Kosong,"detikNewsJumat, 03 Sep 2021 18:09 WIB",https://news.detik.com/berita/d-5708766/alasan-pasien-corona-denpasar-tolak-isoter-punya-piaraan-rumah-kosong
Ketua DPD Apresiasi Kesadaran Prokes Pedagang Kaki Lima di Surabaya,"detikNewsJumat, 03 Sep 2021 18:08 WIB",https://news.detik.com/berita/d-5708765/ketua-dpd-apresiasi-kesadaran-prokes-pedagang-kaki-lima-di-surabaya
KPK Tetapkan Tersangka Baru Kasus Korupsi Eks Dirut Perum Jasa Tirta II,"detikNewsJumat, 03 Sep 2021 18:02 WIB",https://news.detik.com/berita/d-5708756/kpk-tetapkan-tersangka-baru-kasus-korupsi-eks-dirut-perum-jasa-tirta-ii
Kepala UPT Pemakaman Kota Malang Dimutasi di Tengah Polemik Pungli,"detikNewsJumat, 03 Sep 2021 18:02 WIB",https://news.detik.com/berita-jawa-timur/d-5708755/kepala-upt-pemakaman-kota-malang-dimutasi-di-tengah-polemik-pungli
"Update Lengkap COVID RI 3 September: Kasus Baru Tambah 7.797, Kematian 574","detikNewsJumat, 03 Sep 2021 18:01 WIB",https://news.detik.com/berita/d-5708754/update-lengkap-covid-ri-3-september-kasus-baru-tambah-7797-kematian-574
"Sebaran 7.797 Kasus COVID-19 RI 3 September: Jabar 845, DKI 343","detikHealthJumat, 03 Sep 2021 17:55 WIB",https://health.detik.com/berita-detikhealth/d-5708747/sebaran-7797-kasus-covid-19-ri-3-september-jabar-845-dki-343
"Jadi Sentra Vaksinasi, Kampung Wisata Purun Jawab Mimpi Sandiaga","detikTravelJumat, 03 Sep 2021 17:47 WIB",https://travel.detik.com/detiktv/d-5708742/jadi-sentra-vaksinasi-kampung-wisata-purun-jawab-mimpi-sandiaga
Polisi Surabaya Luncurkan Inovasi Baru Penanggulangan COVID-19,"detikNewsJumat, 03 Sep 2021 17:47 WIB",https://news.detik.com/berita-jawa-timur/d-5708743/polisi-surabaya-luncurkan-inovasi-baru-penanggulangan-covid-19
Kapolri Luncurkan Bantuan 10 Iso Tank untuk Antisipasi Ketersediaan Oksigen,"detikNewsJumat, 03 Sep 2021 17:39 WIB",https://news.detik.com/berita/d-5708736/kapolri-luncurkan-bantuan-10-iso-tank-untuk-antisipasi-ketersediaan-oksigen
Profil 5 Member ENHYPEN yang Terpapar Virus COVID-19,"detikHotJumat, 03 Sep 2021 17:37 WIB",https://hot.detik.com/kpop/d-5708722/profil-5-member-enhypen-yang-terpapar-virus-covid-19
Ganjil Genap Diterapkan di Jalur Puncak Cianjur,"detikNewsJumat, 03 Sep 2021 17:34 WIB",https://news.detik.com/berita-jawa-barat/d-5708719/ganjil-genap-diterapkan-di-jalur-puncak-cianjur
"Jumbo! Penjaminan Kredit buat Pelaku Usaha Tembus Rp 2,25 T","detikFinanceJumat, 03 Sep 2021 17:23 WIB",https://finance.detik.com/moneter/d-5708711/jumbo-penjaminan-kredit-buat-pelaku-usaha-tembus-rp-225-t
Cerita Sedih Penggali Kubur COVID-19 Difitnah Gegara Insentif,"detikNewsJumat, 03 Sep 2021 17:20 WIB",https://news.detik.com/berita-jawa-timur/d-5708706/cerita-sedih-penggali-kubur-covid-19-difitnah-gegara-insentif
Panggung Terakhir Eben Burgerkill Bersama Godbless,"detikHotJumat, 03 Sep 2021 17:20 WIB",https://hot.detik.com/music/d-5708705/panggung-terakhir-eben-burgerkill-bersama-godbless
"Sri Mulyani Girang Kasus Corona Turun, tapi Mumet Mikirin Utang Pemerintah","detikFinanceJumat, 03 Sep 2021 17:18 WIB",https://finance.detik.com/berita-ekonomi-bisnis/d-5708702/sri-mulyani-girang-kasus-corona-turun-tapi-mumet-mikirin-utang-pemerintah
Kapolri Minta Screening Vaksinasi Dipasang di Pusat Aktivitas,"detikNewsJumat, 03 Sep 2021 17:12 WIB",https://news.detik.com/berita/d-5708715/kapolri-minta-screening-vaksinasi-dipasang-di-pusat-aktivitas
"Sore Hari, PKL Mulai Padati Trotoar Depan Pasar Induk Kramat Jati","detikNewsJumat, 03 Sep 2021 17:11 WIB",https://news.detik.com/berita/d-5708690/sore-hari-pkl-mulai-padati-trotoar-depan-pasar-induk-kramat-jati
